PageName,MIN,MAX,RANGE,MEAN,STD,MEDIAN,PCT90,Buried_Arc,CentroidX,CentroidY
BR57,0.07,0.58,0.51,0.25,0.06,0.25,0.33,0,716062,4339051
BR58,0.09,0.77,0.68,0.32,0.09,0.31,0.44,0,716067,4339051
BR59,0.08,0.89,0.81,0.31,0.09,0.30,0.43,0,716072,4339051
BR60,0.05,0.64,0.59,0.24,0.07,0.23,0.34,0,716077,4339051
BR61,0.01,0.56,0.56,0.21,0.06,0.20,0.28,0,716082,4339051
BR62,0.08,0.55,0.47,0.22,0.05,0.21,0.29,0,716087,4339051
BR63,0.05,0.30,0.25,0.16,0.04,0.16,0.20,0,716092,4339051
BR64,0.03,0.33,0.30,0.11,0.03,0.10,0.15,0,716097,4339051
BR70,0.00,0.24,0.24,0.03,0.02,0.03,0.06,0,716127,4339051
BR71,0.00,0.14,0.14,0.03,0.02,0.03,0.05,0,716132,4339051
BR73,0.00,0.22,0.22,0.05,0.02,0.05,0.07,0,716142,4339051
BS58,0.08,0.64,0.56,0.29,0.08,0.28,0.39,0,716067,4339046
BS59,0.16,0.68,0.52,0.32,0.07,0.32,0.41,0,716072,4339046
BS60,0.08,0.61,0.53,0.28,0.07,0.27,0.37,0,716077,4339046
BS61,0.06,0.60,0.54,0.23,0.06,0.23,0.31,0,716082,4339046
BS62,0.04,0.57,0.53,0.20,0.06,0.20,0.27,0,716087,4339046
BS63,0.09,0.72,0.63,0.18,0.04,0.17,0.22,0,716092,4339046
BS64,0.02,0.35,0.33,0.11,0.03,0.10,0.15,0,716097,4339046
BS65,0.00,0.88,0.88,0.11,0.06,0.10,0.16,0,716102,4339046
BS66,0.00,0.35,0.35,0.07,0.04,0.06,0.12,0,716107,4339046
BS67,0.00,0.16,0.16,0.04,0.02,0.04,0.06,0,716112,4339046
BS68,0.00,0.17,0.17,0.03,0.03,0.03,0.07,0,716117,4339046
BS69,0.00,0.44,0.44,0.03,0.02,0.02,0.06,0,716122,4339046
BT59,0.08,0.66,0.58,0.26,0.07,0.26,0.36,0,716072,4339041
BT60,0.12,0.64,0.52,0.31,0.06,0.30,0.39,0,716077,4339041
BT61,0.06,0.65,0.58,0.29,0.08,0.28,0.38,0,716082,4339041
BT62,0.05,0.70,0.65,0.25,0.08,0.24,0.35,0,716087,4339041
BT63,0.01,0.47,0.45,0.20,0.06,0.19,0.27,0,716092,4339041
BT64,0.05,0.36,0.31,0.14,0.03,0.14,0.18,0,716097,4339041
BT65,0.00,0.34,0.34,0.10,0.03,0.09,0.13,0,716102,4339041
BT66,0.00,0.38,0.38,0.07,0.03,0.07,0.10,0,716107,4339041
BT67,0.00,0.29,0.29,0.05,0.03,0.05,0.08,0,716112,4339041
BT68,0.00,0.17,0.17,0.03,0.02,0.03,0.06,0,716117,4339041
BU59,0.02,0.51,0.49,0.15,0.07,0.14,0.24,0,716072,4339036
BU60,0.06,0.77,0.71,0.27,0.08,0.27,0.37,0,716077,4339036
BU61,0.08,0.82,0.74,0.33,0.09,0.31,0.45,0,716082,4339036
BU62,0.07,0.71,0.65,0.29,0.08,0.28,0.40,0,716087,4339036
BU63,0.04,0.72,0.68,0.28,0.09,0.28,0.39,0,716092,4339036
BU64,0.02,0.65,0.64,0.20,0.07,0.18,0.30,0,716097,4339036
BU65,0.03,0.26,0.23,0.12,0.03,0.12,0.16,0,716102,4339036
BU66,0.00,0.31,0.31,0.06,0.02,0.06,0.09,0,716107,4339036
BU67,0.00,0.21,0.21,0.05,0.02,0.05,0.08,0,716112,4339036
BU68,0.00,0.44,0.44,0.04,0.02,0.04,0.07,0,716117,4339036
BV61,0.11,0.86,0.74,0.38,0.09,0.38,0.50,0,716082,4339031
BV62,0.09,0.84,0.75,0.34,0.08,0.33,0.45,0,716087,4339031
BV63,0.12,0.67,0.55,0.30,0.07,0.30,0.39,0,716092,4339031
BV64,0.00,0.78,0.78,0.24,0.11,0.23,0.36,0,716097,4339031
BV65,0.00,0.69,0.69,0.13,0.06,0.12,0.20,0,716102,4339031
BW62,0.11,0.79,0.68,0.35,0.09,0.34,0.46,0,716087,4339026
BW63,0.00,0.72,0.72,0.26,0.08,0.25,0.36,0,716092,4339026
BW64,0.00,0.73,0.73,0.22,0.08,0.21,0.32,0,716097,4339026
BW65,0.02,0.41,0.39,0.13,0.04,0.12,0.18,0,716102,4339026
BX63,0.00,0.67,0.67,0.18,0.06,0.17,0.27,0,716092,4339021
BX64,0.04,0.42,0.39,0.15,0.04,0.15,0.19,0,716097,4339021
BX65,0.01,0.24,0.24,0.08,0.03,0.08,0.12,0,716102,4339021
BY63,0.03,0.47,0.43,0.13,0.04,0.12,0.17,0,716092,4339016
